teks,target_bank,sentimen
"Biaya admin bank bni cukup terjangkau, sesuai dengan layanannya. Bank BNI emang the best!",Bank BNI,positif
"Dari pengalaman, Bank BRI overall bagus, API Bank BRI untuk developer sangat well-documented dan suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST, beda cerita kalau fasilitas di kantor cabang Bank BRI kurang nyaman untuk tunggu.",Bank BRI,campuran
"Tadi, pas tanggal tua, bisa beli emas digital langsung dari aplikasi Bank BNI. Bank BNI lebih worth it dibanding Bank Mandiri sih.",Bank BNI,positif
"Kalau dari segi promo, pemegang kartu debit Bank BRI sering dapat cashback di supermarket. Tapi kalau investasi, robo advisor Bank BCA membantu pilih portofolio yang tepat. Susah milihnya.",Bank BCA,positif
"Kalau boleh jujur, Bank BRI overall bagus, CS Bank BRI via WhatsApp responsif 24/7, sangat membantu dan kartu debit Bank BRI langsung aktif setelah rekening jadi, meski biaya kartu kredit Bank BRI annual fee-nya tinggi.",Bank BRI,campuran
"Sebagai yang ganti dari bank konvensional, ATM Bank BNI jarang kosong uangnya, selalu terisi. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Gak ada biaya top up ke e-wallet dari bank bni, hemat!. Recommend super buat yang mau coba Bank BNI!",Bank BNI,positif
"Terus terang, Bank BCA overall bagus, reksadana di Bank BCA performanya konsisten bagus dan weekend sale Bank BCA selalu ada promo hotel dan travel, cuma data breach di Bank BCA beberapa waktu lalu bikin khawatir.",Bank BCA,campuran
"Kemarin, pas weekend, Bank BRI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BRI beda tipis sama Bank BNI sih.",Bank BNI,negatif
"Kalau menurut saya, proses verifikasi buka rekening Bank BNI via video call cepat dan mudah, namun banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong total.",Bank BCA,negatif
"Jujur, Bank BCA overall bagus, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA dan keamanan myBCA berlapis-lapis, bikin tenang, sayangnya parkir di gedung Bank BCA mahal dan terbatas.",Bank BCA,campuran
"Kesel luar biasa sama Bank BNI, belakangan BNI Mobile Banking crash kalau hp storage penuh, gak ada warning.",Bank BNI,negatif
"Jujur, Bank Mandiri overall bagus, top up e-wallet dari Livin by Mandiri instan masuknya dan masalah saya cepat teratasi berkat bantuan CS Bank Mandiri via telepon, akan tetapi pernah ada kasus double charge di kartu kredit Bank Mandiri.",Bank Mandiri,campuran
"Dari pengalaman, Bank BRI overall bagus, update BRImo selalu membawa fitur baru yang berguna dan sistem keamanan Bank BRI menggunakan enkripsi tingkat militer, di sisi lain email complaint ke Bank BRI gak pernah dibalas dengan tuntas.",Bank BRI,campuran
"Menurutku, pas weekend, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai luar biasa. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
"Cicilan 0% dari bank bca ngebantu banget buat beli barang elektronik, sayangnya petugas Bank Mandiri kurang update soal produk terbaru.",Bank Mandiri,negatif
"Sebagai yang ganti dari bank konvensional, ATM Bank BCA mudah ditemukan di mana-mana, bahkan di kota kecil. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"rekening Bank BNI saya gunakan khusus untuk tabungan, sambil tanya-tanya produk.",Bank BNI,netral
"Dari pengalaman, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!, cuma CS Bank BRI sering putus sambungan di tengah pembicaraan gila.",Bank BRI,negatif
"Sejauh ini, ketika lagi traveling, petugas Bank BCA kurang update soal produk terbaru sangat. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sejauh ini, saat transfer ke orang tua, notifikasi Livin by Mandiri spam banget, banyak yang gak penting banget. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sebagai yang sebagai freelancer, CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Sejak pakai, Bank Mandiri overall bagus, ATM Bank Mandiri jarang kosong uangnya, selalu terisi dan sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, meski antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank Mandiri,campuran
"Sebagai yang pensiun dari bank lama, onboarding di Bank BNI dikasih welcome gift yang menarik. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Honestly, pas system maintenance, biaya kartu kredit Bank Mandiri annual fee-nya tinggi total. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Menurutku, pas tanggal tua, parkir di gedung Bank BCA mahal dan terbatas ekstrem. Mending pindah ke Bank BRI aja kayaknya.",Bank BCA,negatif
"Layar atm bank bni jernih dan touchscreen-nya sensitif, cuma proses blokir kartu Bank BRI kalau hilang ribet dan butuh waktu lama.",Bank BRI,negatif
"Honestly, Bank BNI overall bagus, ATM Bank BNI mudah ditemukan di mana-mana, bahkan di kota kecil dan fitur di BNI Mobile Banking lengkap banget, semua bisa dari hp, gak perlu ke cabang, namun fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Menurutku, Bank BCA overall bagus, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai dan satpam di Bank BCA sigap membantu nasabah yang kebingungan, meski petugas security Bank BCA kadang kurang ramah ke nasabah.",Bank BCA,campuran
"Sejauh ini, bisa atur budget dan tracking pengeluaran di BNI Mobile Banking, sangat membantu, namun susah banget mau transfer pakai BRImo, muter-muter terus menunya gila.",Bank BNI,positif
"Sebagai yang sebagai freelancer, layar ATM Bank Mandiri jernih dan touchscreen-nya sensitif. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Gak ada biaya top up ke e-wallet dari bank bni, hemat!, beda cerita kalau CS di social media Bank Mandiri balasnya lama dan sering template jawabannya.",Bank Mandiri,negatif
"Sejauh ini, Bank Mandiri overall bagus, fitur investasi di Bank Mandiri mudah dipahami pemula dan ATM Bank Mandiri jarang kosong uangnya, selalu terisi, sayangnya update Livin by Mandiri bukannya makin bagus malah makin banyak bug.",Bank Mandiri,campuran
"Sebagai yang pensiun dari bank lama, inovasi fintech Bank BRI selalu di depan dibanding kompetitor. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau boleh jujur, Bank BCA overall bagus, kartu debit Bank BCA langsung aktif setelah rekening jadi dan SBN dan obligasi di Bank BCA pilihan investasinya beragam, beda cerita kalau kasus fraud yang lambat ditangani tim Bank BCA.",Bank BCA,campuran
"Cs bank bri via whatsapp responsif 24/7, sangat membantu. Gaskeun deh ke Bank BRI!",Bank BRI,positif
"Sebagai yang sebagai freelancer, priority banking Bank Mandiri layanannya premium banget. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau dari segi investasi, fitur investasi di Bank Mandiri mudah dipahami pemula. Tapi kalau cs, CS Bank BRI sabar banget jelasinnya, gak bikin bingung. Susah milihnya.",Bank BRI,positif
"Sejak kemarin, saat transfer ke orang tua, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BNI beda tipis sama Bank BRI sih.",Bank BNI,positif
"Dokumen yang dibutuhkan buka rekening bank bri simpel, cuma ktp. Worth it banget pilih Bank BRI!",Bank BRI,positif
Ada yang pernah pakai Bank BNI dan Bank BCA? Share pengalaman dong,Bank BNI,netral
"Sejauh ini, ATM Bank BCA ada fitur tarik tunai tanpa kartu, canggih!, akan tetapi biaya tarik tunai di ATM bank lain dari Bank BNI selangit super.",Bank BNI,negatif
"Bisa beli emas digital langsung dari aplikasi bank bca, cuma aplikasi Livin by Mandiri sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank Mandiri,negatif
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,Bank BCA,netral
"Terus terang, cicilan 0% dari Bank BNI ngebantu banget buat beli barang elektronik, akan tetapi fitur face ID di BRImo sering gagal recognize, ribet bener-bener.",Bank BNI,positif
"Terus terang, Bank BCA overall bagus, CS Bank BCA sabar banget jelasinnya, gak bikin bingung dan reksadana di Bank BCA performanya konsisten bagus, akan tetapi biaya transfer ke bank lain dari Bank BCA mahal, beda jauh sama yang lain.",Bank BCA,campuran
"Jujur, pas weekend, email complaint ke Bank BNI gak pernah dibalas dengan tuntas bener-bener. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Honestly, fitur investasi di Bank Mandiri mudah dipahami pemula, sayangnya data breach di Bank BNI beberapa waktu lalu bikin khawatir gila.",Bank Mandiri,positif
"Kalau menurut saya, pas tanggal tua, sering nemu ATM Bank BCA yang uangnya pecahan besar semua, gak ada 50 ribu super. Mending pindah ke Bank BRI aja kayaknya.",Bank BCA,negatif
"Sejauh ini, Bank BRI overall bagus, sering dapat promo menarik dari kartu kredit Bank BRI, diskonnya lumayan dan ATM Bank BRI mudah ditemukan di mana-mana, bahkan di kota kecil, padahal jam operasional cabang Bank BRI terbatas, sulit pas hari kerja.",Bank BRI,campuran
"Sebagai yang buat anak kuliah, gak ada biaya top up ke e-wallet dari Bank BRI, hemat!. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
Fitur cardless di brimo ngebantu banget pas dompet ketinggalan. Bank BRI emang the best!,Bank BRI,positif
"Kalau menurut saya, kalau transfer ke sesama Bank Mandiri gratis, jadi sering kupakai, tapi susah banget mau transfer pakai BRImo, muter-muter terus menunya bener-bener.",Bank Mandiri,positif
"Dari tadi pagi, saat gajian, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon. Bank BCA jauh lebih baik dari Bank BRI sih.",Bank BCA,positif
"Bulan ini, ketika lagi traveling, biaya transfer online Bank BNI lebih murah dari yang offline. Bank BNI beda tipis sama Bank BCA sih.",Bank BCA,negatif
"Kemarin, pas system maintenance, teknologi AI di Bank BNI membantu deteksi fraud dengan akurat. Bank BNI unggul dibanding Bank BCA sih.",Bank BNI,positif
"Sebagai yang sebagai freelancer, robo advisor Bank BNI membantu pilih portofolio yang tepat. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Pengalaman pribadiku sih, Bank BCA overall bagus, login di myBCA sekarang cepat pakai biometrik, praktis! dan dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP, walaupun banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong.",Bank BCA,campuran
"Keamanan bni mobile banking berlapis-lapis, bikin tenang, meski data breach di Bank BCA beberapa waktu lalu bikin khawatir.",Bank BCA,negatif
"Sejauh ini, saat gajian, data breach di Bank Mandiri beberapa waktu lalu bikin khawatir super. Mending pindah ke Bank BCA aja kayaknya.",Bank Mandiri,negatif
Birthday promo dari bank mandiri selalu menggiurkan setiap tahun. Bank Mandiri emang the best!,Bank Mandiri,positif
"Sebagai yang first time banking, robo advisor Bank BRI membantu pilih portofolio yang tepat. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Terus terang, Bank BNI overall bagus, inovasi fintech Bank BNI selalu di depan dibanding kompetitor dan layar ATM Bank BNI jernih dan touchscreen-nya sensitif, walaupun WiFi gratis di Bank BNI lemot dan sering putus.",Bank BNI,campuran
"Kalau boleh jujur, pas weekend, biaya tarik tunai di ATM bank lain dari Bank BNI selangit ekstrem. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Honestly, Bank BCA overall bagus, satpam di Bank BCA sigap membantu nasabah yang kebingungan dan fitur investasi di Bank BCA mudah dipahami pemula, akan tetapi fitur face ID di myBCA sering gagal recognize, ribet.",Bank BCA,campuran
"Kalau dari segi teknologi, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer. Tapi kalau cs, CS Bank BCA via WhatsApp responsif 24/7, sangat membantu. Susah milihnya.",Bank BCA,positif
"Sebagai yang sebagai freelancer, CS Bank BCA sangat responsif dan membantu, masalah langsung kelar. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sejak pakai, Bank Mandiri overall bagus, cicilan 0% dari Bank Mandiri ngebantu banget buat beli barang elektronik dan suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST, cuma telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank Mandiri,campuran
"Dari pengalaman, pas weekend, ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai gila. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Pengalaman pribadiku sih, Bank BRI overall bagus, antrian di ATM Bank BRI biasanya cepat karena mesinnya responsif dan suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST, meski sempat khawatir dengan kasus skimming di Bank BRI, jadi takut nabung banyak.",Bank BRI,campuran
"Dari pengalaman, Bank BNI overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan fitur investasi di Bank BNI mudah dipahami pemula, namun petugas Bank BNI kurang update soal produk terbaru.",Bank BNI,campuran
"Kalau dari segi mobile_banking, top up e-wallet dari myBCA instan masuknya. Tapi kalau cs, CS Bank Mandiri via WhatsApp responsif 24/7, sangat membantu. Susah milihnya.",Bank BCA,positif
"Kalau boleh jujur, login di myBCA sekarang cepat pakai biometrik, praktis!, padahal petugas Bank BRI kurang update soal produk terbaru ekstrem.",Bank BRI,negatif
"Kesel parah sama Bank BRI, tadi susah banget nyari ATM Bank BRI di daerah saya, harus pergi jauh.",Bank BRI,negatif
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Worth it banget pilih Bank BRI!,Bank BRI,positif
"Jujur, Bank BCA overall bagus, sistem keamanan Bank BCA menggunakan enkripsi tingkat militer dan biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya, sayangnya WiFi gratis di Bank BCA lemot dan sering putus.",Bank BCA,campuran
"Pengalaman pribadiku sih, Bank BCA overall bagus, ATM Bank BCA jarang kosong uangnya, selalu terisi dan integrasi dengan berbagai platform digital di Bank BCA seamless, sayangnya update myBCA bukannya makin bagus malah makin banyak bug.",Bank BCA,campuran
"Kesel bener-bener sama Bank BRI, bulan ini receipt ATM Bank BRI sering habis kertas atau blur printnya.",Bank BRI,negatif
"Facial recognition di mybca lebih cepet dari fingerprint, akan tetapi CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BNI,negatif
"Kalau boleh jujur, Bank BNI overall bagus, tabungan Bank BNI gak ada minimum saldo yang memberatkan dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, cuma notifikasi transaksi dari BNI Mobile Banking sering telat masuk, jadi was-was.",Bank BNI,campuran
"Kalau dari segi promo, cicilan 0% dari Bank BNI ngebantu banget buat beli barang elektronik. Tapi kalau teknologi, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat. Susah milihnya.",Bank BRI,positif
"Sebagai yang first time banking, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Atm bank bca jarang kosong uangnya, selalu terisi. Gaskeun deh ke Bank BCA!",Bank BCA,positif
"Sebagai yang pensiun dari bank lama, integrasi dengan berbagai platform digital di Bank BNI seamless. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Akhir-akhir ini, saat transfer ke orang tua, onboarding di Bank Mandiri dikasih welcome gift yang menarik. Bank Mandiri jauh lebih baik dari Bank BNI sih.",Bank BNI,negatif
"Sejauh ini, Bank BCA overall bagus, selain tarik tunai, fitur setor tunai di ATM Bank BCA sangat membantu dan robo advisor Bank BCA membantu pilih portofolio yang tepat, tapi jam operasional cabang Bank BCA terbatas, sulit pas hari kerja.",Bank BCA,campuran
"Proses verifikasi buka rekening bank mandiri via video call cepat dan mudah, meski biaya administrasi invest di Bank BRI tinggi, potong return.",Bank BRI,negatif
"Kalau menurut saya, waktu lagi busy, sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Bisa bayar tagihan listrik dan pdam di atm bank bca, cuma charge untuk layanan priority banking Bank Mandiri gak worth it.",Bank Mandiri,negatif
"Sebagai yang untuk usaha kecil, ATM Bank Mandiri bisa deposit cek, praktis untuk yang bisnis. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Menurutku, saat gajian, gak bisa customize dashboard di BNI Mobile Banking, layout-nya kaku parah. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
"Kalau boleh jujur, notifikasi real-time di BNI Mobile Banking selalu akurat dan tepat waktu, di sisi lain antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari sangat.",Bank BCA,negatif
"Tadi, pas system maintenance, tabungan Bank Mandiri gak ada minimum saldo yang memberatkan. Bank Mandiri jauh lebih baik dari Bank BRI sih.",Bank BRI,negatif
"Sejak pakai, Bank BRI overall bagus, priority banking Bank BRI layanannya premium banget dan tabungan Bank BRI gak ada minimum saldo yang memberatkan, beda cerita kalau parkir di gedung Bank BRI mahal dan terbatas.",Bank BRI,campuran
