teks,target_bank,sentimen
"Sejak pakai, Bank BCA overall bagus, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi dan antrian di ATM Bank BCA biasanya cepat karena mesinnya responsif, walaupun CS Bank BCA jam operasionalnya terbatas, gak 24 jam.",Bank BCA,campuran
"Kalau dari segi biaya, biaya transfer online Bank BCA lebih murah dari yang offline. Tapi kalau investasi, fitur investasi di Bank BRI mudah dipahami pemula. Susah milihnya.",Bank BCA,positif
"Sejauh ini, Bank BCA overall bagus, API Bank BCA untuk developer sangat well-documented dan selain tarik tunai, fitur setor tunai di ATM Bank BCA sangat membantu, walaupun nomor antrian di Bank BCA sering error atau loncat-loncat.",Bank BCA,campuran
Ada yang pernah pakai Bank BNI dan Bank Mandiri? Share pengalaman dong,Bank Mandiri,netral
"Guys, Bank BNI atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
"Sebagai yang ganti dari bank konvensional, petugas di kantor cabang Bank BRI ramah-ramah dan informatif. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Terus terang, API Bank BCA untuk developer sangat well-documented, tapi ATM Bank BRI sering offline atau rusak, pas butuh malah gak bisa dipakai bener-bener.",Bank BRI,negatif
"Kalau boleh jujur, Bank BNI overall bagus, teknologi AI di Bank BNI membantu deteksi fraud dengan akurat dan complaint handling di Bank BNI profesional dan follow up terus, meski keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,campuran
"Dark mode di brimo bikin mata gak capek pas malem, meski BNI Mobile Banking lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BNI,negatif
"Sebagai yang ganti dari bank konvensional, program poin reward Bank BCA bisa ditukar berbagai hadiah menarik. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kalau boleh jujur, pas tanggal tua, ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai gila. Mending pindah ke Bank BNI aja kayaknya.",Bank BCA,negatif
"Menurutku, CS Bank Mandiri sangat responsif dan membantu, masalah langsung kelar, walaupun biaya kartu kredit Bank BRI annual fee-nya tinggi luar biasa.",Bank BRI,negatif
"Selain tarik tunai, fitur setor tunai di atm bank bca sangat membantu. Recommend ekstrem buat yang mau coba Bank BCA!",Bank BCA,positif
"Dari pengalaman, waktu mau bayar tagihan, biaya kartu kredit Bank BRI annual fee-nya tinggi super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BRI,negatif
"Akhir-akhir ini night mode BRImo malah bikin mata pusing, kontras kurang luar biasa. Kecewa sama Bank BRI.",Bank BRI,negatif
"Dari tadi pagi, ketika lagi traveling, sistem keamanan Bank BNI menggunakan enkripsi tingkat militer. Bank BNI gak sebagus Bank BCA sih.",Bank BCA,negatif
"Atm bank bni mudah ditemukan di mana-mana, bahkan di kota kecil, padahal WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank Mandiri,negatif
"Lagi compare Bank Mandiri vs Bank BCA, ada masukan?",Bank Mandiri,netral
"Kesel gila sama Bank Mandiri, dari tadi pagi WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank Mandiri,negatif
"Guys, Bank BNI atau Bank BCA ya buat kredit rumah? Lagi galau nih",Bank BCA,netral
"Guys, Bank BNI atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BNI,netral
"Kesel bener-bener sama Bank BCA, minggu lalu ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BCA,negatif
"Sebagai yang untuk usaha kecil, ATM Bank BCA jarang kosong uangnya, selalu terisi. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Pengalaman pribadiku sih, tengah malam, parkir di gedung Bank BCA mahal dan terbatas parah. Mending pindah ke Bank BNI aja kayaknya.",Bank BCA,negatif
"Kalau menurut saya, waktu mau bayar tagihan, biaya administrasi invest di Bank BRI tinggi, potong return bener-bener. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Dari pengalaman, tengah malam, parkir di gedung Bank BCA mahal dan terbatas ekstrem. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Minta saran dong, antara Bank BRI dan Bank BCA mana yang lebih worth it?",Bank BRI,netral
"Dari pengalaman, biaya admin bulanannya worth it dengan semua kemudahan yang didapat, beda cerita kalau night mode BRImo malah bikin mata pusing, kontras kurang total.",Bank BRI,negatif
"Integrasi dengan berbagai platform digital di bank mandiri seamless, beda cerita kalau parkir di gedung Bank BCA mahal dan terbatas.",Bank Mandiri,positif
"1 bulan pakai Bank Mandiri, impressi pertama positif",Bank Mandiri,positif
"Guys, Bank BCA atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
Ada yang pernah pakai Bank BNI dan Bank Mandiri? Share pengalaman dong,Bank Mandiri,netral
"Dari pengalaman, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer, cuma AC di kantor cabang Bank BRI kurang dingin, gerah nunggu luar biasa.",Bank BRI,negatif
"Api bank bca untuk developer sangat well-documented, walaupun susah banget nyari ATM Bank BRI di daerah saya, harus pergi jauh.",Bank BCA,positif
"Akhir-akhir ini search function di Livin by Mandiri kurang akurat, susah nyari fitur gila. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Dari pengalaman, Bank Mandiri overall bagus, ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih! dan sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer, padahal notifikasi Livin by Mandiri spam banget, banyak yang gak penting.",Bank Mandiri,campuran
"Lagi compare Bank BNI vs Bank Mandiri, ada masukan?",Bank BNI,netral
"rekening Bank BRI saya gunakan khusus untuk tabungan, sambil ngurus dokumen.",Bank BRI,netral
"Sebagai yang sebagai freelancer, complaint handling di Bank BNI profesional dan follow up terus. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kemarin CS Bank BCA kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan super. Kecewa sama Bank BCA.",Bank BCA,negatif
Kartu debit bank bni langsung aktif setelah rekening jadi. Recommend super buat yang mau coba Bank BNI!,Bank BNI,positif
"Bulan ini banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong banget. Kecewa sama Bank BNI.",Bank BNI,negatif
"Terus terang, Bank Mandiri overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan onboarding di Bank Mandiri dikasih welcome gift yang menarik, akan tetapi Livin by Mandiri makan banyak memori dan baterai hp.",Bank Mandiri,campuran
"Minta saran dong, antara Bank Mandiri dan Bank BNI mana yang lebih worth it?",Bank BNI,netral
"Kalau boleh jujur, jam makan siang, CS Bank BNI sering putus sambungan di tengah pembicaraan bener-bener. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
"Menurutku, Bank BRI overall bagus, biaya transfer online Bank BRI lebih murah dari yang offline dan BRImo sangat stabil dan jarang error, bisa diandalkan, di sisi lain ruang ATM Bank BRI sering kotor dan kurang terawat.",Bank BRI,campuran
"Kalau menurut saya, Bank Mandiri overall bagus, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil dan biaya admin Bank Mandiri cukup terjangkau, sesuai dengan layanannya, meski antrian di kantor cabang Bank Mandiri panjangnya bukan main, bisa habis setengah hari.",Bank Mandiri,campuran
"Jujur, Bank BNI overall bagus, biaya transfer online Bank BNI lebih murah dari yang offline dan kartu debit Bank BNI langsung aktif setelah rekening jadi, padahal keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,campuran
"Kalau dari segi investasi, fitur investasi di Bank BCA mudah dipahami pemula. Tapi kalau promo, pemegang kartu debit Bank BNI sering dapat cashback di supermarket. Susah milihnya.",Bank BNI,positif
"Sebagai yang first time banking, QRIS di myBCA responsif dan gak pernah gagal, sat set bayarnya. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Terus terang, Bank BNI overall bagus, inovasi fintech Bank BNI selalu di depan dibanding kompetitor dan transfer pakai BNI Mobile Banking anti ribet, prosesnya cepat dan simpel, di sisi lain fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Guys, Bank BCA atau Bank BNI ya buat kredit rumah? Lagi galau nih",Bank BCA,netral
"Kalau menurut saya, saat transfer ke orang tua, CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan gila. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Sejak pakai, Bank BNI overall bagus, robo advisor Bank BNI membantu pilih portofolio yang tepat dan kolaborasi Bank BNI dengan e-commerce sering ada flash sale, di sisi lain sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu.",Bank BNI,campuran
Minggu lalu data breach di Bank Mandiri beberapa waktu lalu bikin khawatir ekstrem. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"Minggu lalu, saat transfer ke orang tua, login di BNI Mobile Banking sekarang cepat pakai biometrik, praktis!. Bank BNI unggul dibanding Bank BCA sih.",Bank BNI,positif
"Guys, Bank BCA atau Bank BRI ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
"Update: akhirnya pindah ke Bank BCA, so far so good",Bank BCA,positif
Belakangan pernah ada kasus double charge di kartu kredit Bank Mandiri total. Kecewa sama Bank Mandiri.,Bank Mandiri,negatif
"Lagi compare Bank BNI vs Bank BRI, ada masukan?",Bank BNI,netral
"Sistem keamanan bank bca menggunakan enkripsi tingkat militer, namun sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak.",Bank BNI,negatif
"Menurutku, program poin reward Bank Mandiri bisa ditukar berbagai hadiah menarik, namun keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising banget.",Bank Mandiri,positif
"Dari tadi pagi sistem Bank Mandiri pernah down berhari-hari, gak bisa akses dana super. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
tadi pagi ke kantor cabang Bank BCA untuk urusan administrasi minggu lalu.,Bank BCA,netral
"Satpam di bank bni sigap membantu nasabah yang kebingungan, akan tetapi susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BCA,negatif
"Guys, Bank BCA atau Bank BNI ya buat kredit rumah? Lagi galau nih",Bank BCA,netral
"Atm bank bni bisa deposit cek, praktis untuk yang bisnis. Recommend bener-bener buat yang mau coba Bank BNI!",Bank BNI,positif
"Tadi, ketika lagi traveling, ATM Bank Mandiri jarang kosong uangnya, selalu terisi. Bank Mandiri setara dengan Bank BNI sih.",Bank Mandiri,positif
sedang mempertimbangkan antara Bank Mandiri dan Bank BCA untuk KPR.,Bank Mandiri,netral
"Kesel ekstrem sama Bank BNI, dari tadi pagi keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,negatif
"Menurutku, Bank BRI overall bagus, QRIS di BRImo responsif dan gak pernah gagal, sat set bayarnya dan suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST, padahal telepon CS Bank BRI antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BRI,campuran
"Sejauh ini, jam makan siang, penalty kalau saldo minimum gak terpenuhi di Bank BRI gede banget gila. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Dari pengalaman, suka banget karena Bank BCA banyak promo transfer gratis via BI-FAST, tapi biaya admin bulanan Bank BRI lumayan mahal ya, apalagi kalau jarang dipakai total.",Bank BRI,negatif
"Dari pengalaman, Bank BRI overall bagus, walaupun antre, pelayanan di teller Bank BRI efisien dan cepat dan gak ada biaya top up ke e-wallet dari Bank BRI, hemat!, padahal loading time BRImo makin lama setelah update terakhir.",Bank BRI,campuran
Live chat di website bank bni selalu ada yang standby. Worth it banget pilih Bank BNI!,Bank BNI,positif
"Kesel ekstrem sama Bank Mandiri, bulan ini petugas Bank Mandiri kurang update soal produk terbaru.",Bank Mandiri,negatif
"Qris di brimo responsif dan gak pernah gagal, sat set bayarnya. Gaskeun deh ke Bank BRI!",Bank BRI,positif
"Lagi compare Bank Mandiri vs Bank BNI, ada masukan?",Bank BNI,netral
Fitur investasi di bank bni mudah dipahami pemula. Gaskeun deh ke Bank BNI!,Bank BNI,positif
"Kesel sangat sama Bank BCA, sejak kemarin proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",Bank BCA,negatif
"Sejak kemarin banyak biaya tersembunyi kalau pakai Bank BRI, tiba-tiba saldo kepotong parah. Kecewa sama Bank BRI.",Bank BRI,negatif
"Sebagai yang untuk usaha kecil, sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kalau menurut saya, Bank BNI overall bagus, sering dapat promo menarik dari kartu kredit Bank BNI, diskonnya lumayan dan API Bank BNI untuk developer sangat well-documented, beda cerita kalau parkir di gedung Bank BNI mahal dan terbatas.",Bank BNI,campuran
"Dari pengalaman, onboarding di Bank BRI dikasih welcome gift yang menarik, walaupun layar sentuh di ATM Bank Mandiri sering tidak responsif sangat.",Bank Mandiri,negatif
"Kalau menurut saya, Bank BCA overall bagus, facial recognition di myBCA lebih cepet dari fingerprint dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, padahal keamanan area ATM Bank BCA kurang, sering ada orang mencurigakan.",Bank BCA,campuran
Ada yang pernah pakai Bank BNI dan Bank BRI? Share pengalaman dong,Bank BRI,netral
"Belakangan, tengah malam, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA. Bank BCA gak sebagus Bank BRI sih.",Bank BCA,positif
"Teknologi ai di bank bri membantu deteksi fraud dengan akurat, walaupun charge untuk layanan priority banking Bank BCA gak worth it.",Bank BRI,positif
"Sejauh ini, pas weekend, pernah ada kasus double charge di kartu kredit Bank BRI ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BRI,negatif
Bank BNI buka cabang baru di deket rumah saya.,Bank BNI,netral
"Bank bri banyak kerjasama dengan merchant, jadi banyak diskon f&b, akan tetapi myBCA sering tiba-tiba logout sendiri, harus login ulang terus.",Bank BCA,negatif
"Dari pengalaman, Bank BRI overall bagus, QRIS di BRImo responsif dan gak pernah gagal, sat set bayarnya dan antrian di ATM Bank BRI biasanya cepat karena mesinnya responsif, tapi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BRI,campuran
"Atm bank bca jarang kosong uangnya, selalu terisi, akan tetapi sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BNI,negatif
"Kalau menurut saya, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis, meski nomor antrian di Bank Mandiri sering error atau loncat-loncat super.",Bank BCA,positif
"Belakangan, pas system maintenance, suka banget karena Bank BCA banyak promo transfer gratis via BI-FAST. Bank BCA setara dengan Bank BRI sih.",Bank BRI,negatif
Ada yang pernah pakai Bank BCA dan Bank BNI? Share pengalaman dong,Bank BNI,netral
"Jujur, Bank Mandiri overall bagus, bisa beli emas digital langsung dari aplikasi Bank Mandiri dan sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, di sisi lain nomor antrian di Bank Mandiri sering error atau loncat-loncat.",Bank Mandiri,campuran
"Sebagai yang ganti dari bank konvensional, kolaborasi Bank BCA dengan e-commerce sering ada flash sale. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Dari pengalaman, pas system maintenance, antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari super. Mending pindah ke Bank BRI aja kayaknya.",Bank BNI,negatif
"Honestly, Bank BNI overall bagus, fitur investasi di Bank BNI mudah dipahami pemula dan birthday promo dari Bank BNI selalu menggiurkan setiap tahun, sayangnya sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BNI,campuran
"Kesel gila sama Bank BNI, belakangan biaya administrasi invest di Bank BNI tinggi, potong return.",Bank BNI,negatif
"Sejauh ini, pas tanggal tua, fitur face ID di BRImo sering gagal recognize, ribet banget. Mending pindah ke Bank BNI aja kayaknya.",Bank BRI,negatif
"Sejak pakai, petugas di kantor cabang Bank Mandiri ramah-ramah dan informatif, walaupun antrian di ATM Bank BRI selalu panjang, terutama weekend total.",Bank BRI,negatif
"Sejak pakai, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah, beda cerita kalau data breach di Bank BRI beberapa waktu lalu bikin khawatir super.",Bank BCA,positif
"Sebagai yang buat anak kuliah, ATM Bank BCA mudah ditemukan di mana-mana, bahkan di kota kecil. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kesel total sama Bank Mandiri, tadi telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank Mandiri,negatif
"Tadi, waktu mau bayar tagihan, selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu. Bank BNI setara dengan Bank Mandiri sih.",Bank Mandiri,negatif
"saya adalah nasabah Bank BCA sudah 5 tahun, sambil ngurus dokumen.",Bank BCA,netral
"Sebagai yang ganti dari bank konvensional, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Jujur, saat gajian, gak bisa customize dashboard di BRImo, layout-nya kaku banget. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
Weekend sale bank mandiri selalu ada promo hotel dan travel. Worth it banget pilih Bank Mandiri!,Bank Mandiri,positif
