comment,sentinment,score,label
"Minta saran dong, antara Bank BRI dan Bank Mandiri mana yang lebih worth it?",neutral,0.590006947517395,netral
"Jujur, jam makan siang, parkir di gedung Bank BRI mahal dan terbatas total. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9904882907867432,positif
"Sebagai yang sebagai freelancer, CS Bank Mandiri sangat responsif dan membantu, masalah langsung kelar. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9970031380653381,positif
"Sebagai yang first time banking, bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu. Bank BCA cocok banget buat kebutuhan saya.",positive,0.9961612224578857,positif
kemarin dapat sms dari Bank Mandiri soal promo terbaru.,neutral,0.997896671295166,netral
"Reksadana di bank bni performanya konsisten bagus, di sisi lain penalty kalau saldo minimum gak terpenuhi di Bank BCA gede banget.",positive,0.9861738681793213,positif
"Pengalaman pribadiku sih, Bank BCA overall bagus, buka rekening Bank BCA sekarang bisa full online, gak sampai 10 menit jadi dan facial recognition di myBCA lebih cepet dari fingerprint, padahal CS Bank BCA jam operasionalnya terbatas, gak 24 jam.",positive,0.6416536569595337,campuran
Ada yang pernah pakai Bank BNI dan Bank BRI? Share pengalaman dong,neutral,0.9936279058456421,netral
"Sejauh ini, Bank BCA overall bagus, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon dan birthday promo dari Bank BCA selalu menggiurkan setiap tahun, cuma fitur face ID di myBCA sering gagal recognize, ribet.",positive,0.9927005767822266,campuran
"Kesel banget sama Bank BCA, akhir-akhir ini font di myBCA terlalu kecil, susah dibaca orang tua.",negative,0.9976339340209961,negatif
"Kalau menurut saya, pas tanggal tua, charge untuk layanan priority banking Bank BNI gak worth it gila. Mending pindah ke Bank BCA aja kayaknya.",negative,0.6649793386459351,negatif
sedang mempertimbangkan antara Bank BRI dan Bank BCA untuk KPR dari tadi pagi.,neutral,0.9979338645935059,netral
"Baru seminggu di Bank BRI, masih adaptasi tapi promising",negative,0.5927334427833557,positif
"Terus terang, Bank BNI overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, namun ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai.",negative,0.7242050766944885,campuran
"Guys, Bank BCA atau Bank BRI ya buat kredit rumah? Lagi galau nih",neutral,0.8989323377609253,netral
"Lagi compare Bank BNI vs Bank BRI, ada masukan?",neutral,0.9978910088539124,netral
"Pengalaman pribadiku sih, pengalaman saya dengan customer service Bank BCA selalu baik dan solutif, meski BRImo crash kalau hp storage penuh, gak ada warning sangat.",positive,0.9866560697555542,positif
Dark mode di livin by mandiri bikin mata gak capek pas malem. Worth it banget pilih Bank Mandiri!,positive,0.9951249957084656,positif
"Sejak kemarin, waktu lagi busy, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik. Bank BNI jauh lebih baik dari Bank BCA sih.",positive,0.9686042666435242,positif
"Akhir-akhir ini, waktu mau bayar tagihan, suka banget karena Bank BRI banyak promo transfer gratis via BI-FAST. Bank BRI unggul dibanding Bank Mandiri sih.",positive,0.9967684745788574,positif
"Honestly, ketika lagi traveling, petugas security Bank Mandiri kadang kurang ramah ke nasabah luar biasa. Mending pindah ke Bank BCA aja kayaknya.",negative,0.909304141998291,positif
"Akhir-akhir ini, waktu mau bayar tagihan, inovasi fintech Bank BNI selalu di depan dibanding kompetitor. Bank BNI jauh lebih baik dari Bank BRI sih.",positive,0.9874633550643921,negatif
"Sejak kemarin, jam makan siang, reksadana di Bank BNI performanya konsisten bagus. Bank BNI gak sebagus Bank BCA sih.",positive,0.9801755547523499,positif
"Tadi, waktu lagi busy, biaya transfer online Bank Mandiri lebih murah dari yang offline. Bank Mandiri beda tipis sama Bank BCA sih.",positive,0.6214104294776917,negatif
"Sejak pakai, tengah malam, biaya transfer ke bank lain dari Bank BRI mahal, beda jauh sama yang lain super. Mending pindah ke Bank Mandiri aja kayaknya.",negative,0.9931558966636658,positif
"Menurutku, Bank Mandiri overall bagus, reksadana di Bank Mandiri performanya konsisten bagus dan integrasi dengan berbagai platform digital di Bank Mandiri seamless, akan tetapi ATM Bank Mandiri gak ada fasilitas deposit, harus ke teller.",positive,0.7798810601234436,campuran
"Sebagai yang ganti dari bank konvensional, pengalaman saya dengan customer service Bank Mandiri selalu baik dan solutif. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9971969127655029,positif
"Sebagai yang ganti dari bank konvensional, promo cashback Bank Mandiri sering banget, lumayan buat tambahan. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9965456128120422,positif
"Lagi compare Bank Mandiri vs Bank BRI, ada masukan?",neutral,0.9979750514030457,netral
"Kesel parah sama Bank Mandiri, dari tadi pagi AC di kantor cabang Bank Mandiri kurang dingin, gerah nunggu.",negative,0.9974393844604492,negatif
"Lagi compare Bank BCA vs Bank BNI, ada masukan?",neutral,0.9979100823402405,netral
"Update: akhirnya pindah ke Bank BRI, so far so good",neutral,0.7929884791374207,positif
"Kalau boleh jujur, jam makan siang, CS Bank Mandiri kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan bener-bener. Mending pindah ke Bank BRI aja kayaknya.",negative,0.9663372039794922,positif
"Atm bank bni ada fitur tarik tunai tanpa kartu, canggih!. Recommend banget buat yang mau coba Bank BNI!",positive,0.9875999689102173,positif
"Honestly, reksadana di Bank BRI performanya konsisten bagus, beda cerita kalau biaya kartu kredit Bank BNI annual fee-nya tinggi sangat.",positive,0.9904385209083557,negatif
"Sebagai yang ganti dari bank konvensional, ATM Bank BRI jarang kosong uangnya, selalu terisi. Bank BRI cocok banget buat kebutuhan saya.",positive,0.9965799450874329,positif
"Kalau dari segi investasi, bisa beli emas digital langsung dari aplikasi Bank BNI. Tapi kalau teknologi, API Bank BRI untuk developer sangat well-documented. Susah milihnya.",negative,0.9514768123626709,positif
"Sejak kemarin BNI Mobile Banking sering tiba-tiba logout sendiri, harus login ulang terus gila. Kecewa sama Bank BNI.",negative,0.9972798824310303,negatif
"Sejak kemarin, pas weekend, cicilan 0% dari Bank Mandiri ngebantu banget buat beli barang elektronik. Bank Mandiri setara dengan Bank BNI sih.",positive,0.9881651401519775,positif
"Kalau dari segi atm, ATM Bank BNI ada fitur tarik tunai tanpa kartu, canggih!. Tapi kalau mobile_banking, aplikasi myBCA-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Susah milihnya.",positive,0.9895613789558411,positif
"Pengalaman pribadiku sih, saat gajian, email complaint ke Bank BRI gak pernah dibalas dengan tuntas total. Mending pindah ke Bank BCA aja kayaknya.",negative,0.9208196401596069,positif
"Inovasi fintech bank bni selalu di depan dibanding kompetitor, namun biaya tarik tunai di ATM bank lain dari Bank BCA selangit.",neutral,0.8920043706893921,negatif
"Sebagai yang untuk usaha kecil, program poin reward Bank BNI bisa ditukar berbagai hadiah menarik. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9952050447463989,positif
"Kalau boleh jujur, Bank Mandiri overall bagus, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah dan tabungan Bank Mandiri gak ada minimum saldo yang memberatkan, padahal parkir di gedung Bank Mandiri mahal dan terbatas.",negative,0.8185244202613831,campuran
"Robo advisor bank bri membantu pilih portofolio yang tepat, tapi receipt ATM Bank Mandiri sering habis kertas atau blur printnya.",neutral,0.9842501878738403,positif
"Kesel bener-bener sama Bank BRI, belakangan susah banget mau transfer pakai BRImo, muter-muter terus menunya.",negative,0.996325671672821,negatif
"Dari pengalaman, antrian di ATM Bank BNI biasanya cepat karena mesinnya responsif, cuma telepon CS Bank BRI antrinya lama banget, habis pulsa banyak cuma buat nunggu parah.",negative,0.9923330545425415,negatif
Tabungan bank bri gak ada minimum saldo yang memberatkan. Gaskeun deh ke Bank BRI!,negative,0.6790439486503601,positif
"Honestly, Bank BNI overall bagus, widget di home screen untuk BNI Mobile Banking praktis banget dan pemegang kartu debit Bank BNI sering dapat cashback di supermarket, di sisi lain email complaint ke Bank BNI gak pernah dibalas dengan tuntas.",positive,0.990816593170166,campuran
"Kalau dari segi cs, CS Bank BRI sabar banget jelasinnya, gak bikin bingung. Tapi kalau biaya, tabungan Bank BCA gak ada minimum saldo yang memberatkan. Susah milihnya.",negative,0.5407823920249939,positif
"Sebagai yang first time banking, robo advisor Bank BRI membantu pilih portofolio yang tepat. Bank BRI cocok banget buat kebutuhan saya.",positive,0.9938477873802185,positif
"Menurutku, Bank BRI overall bagus, walaupun antre, pelayanan di teller Bank BRI efisien dan cepat dan integrasi dengan berbagai platform digital di Bank BRI seamless, meski nomor antrian di Bank BRI sering error atau loncat-loncat.",positive,0.9858832955360413,campuran
Integrasi dengan berbagai platform digital di bank bni seamless. Recommend luar biasa buat yang mau coba Bank BNI!,positive,0.9908967614173889,positif
"Aplikasi livin by mandiri-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Worth it banget pilih Bank Mandiri!",positive,0.9930944442749023,positif
"Bank mandiri banyak kerjasama dengan merchant, jadi banyak diskon f&b, namun CS Bank BCA sering putus sambungan di tengah pembicaraan.",neutral,0.5427560806274414,negatif
"Terus terang, Bank BCA overall bagus, gak ada biaya top up ke e-wallet dari Bank BCA, hemat! dan proses verifikasi buka rekening Bank BCA via video call cepat dan mudah, cuma data breach di Bank BCA beberapa waktu lalu bikin khawatir.",negative,0.9841617345809937,campuran
"Kalau menurut saya, Bank Mandiri overall bagus, complaint handling di Bank Mandiri profesional dan follow up terus dan dark mode di Livin by Mandiri bikin mata gak capek pas malem, sayangnya receipt ATM Bank Mandiri sering habis kertas atau blur printnya.",positive,0.9965871572494507,campuran
"Pengalaman pribadiku sih, pas tanggal tua, font di BRImo terlalu kecil, susah dibaca orang tua parah. Mending pindah ke Bank BCA aja kayaknya.",negative,0.959595799446106,positif
"Buka rekening bank mandiri sekarang bisa full online, gak sampai 10 menit jadi. Gaskeun deh ke Bank Mandiri!",neutral,0.7920259237289429,positif
baru saja memindahkan rekening gaji saya ke Bank BNI.,neutral,0.9976916313171387,netral
"Guys, Bank BNI atau Bank Mandiri ya buat kredit rumah? Lagi galau nih",neutral,0.8587680459022522,netral
"Sejak pakai, jam makan siang, gak bisa customize dashboard di BRImo, layout-nya kaku sangat. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9528428316116333,negatif
"Kesel bener-bener sama Bank Mandiri, tadi charge untuk layanan priority banking Bank Mandiri gak worth it.",negative,0.9966313242912292,negatif
"Sejak pakai, Bank BCA overall bagus, gak ada biaya top up ke e-wallet dari Bank BCA, hemat! dan reksadana di Bank BCA performanya konsisten bagus, cuma antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",positive,0.9966322779655457,campuran
Ada yang pernah pakai Bank Mandiri dan Bank BNI? Share pengalaman dong,neutral,0.9940167665481567,netral
"Kalau dari segi teknologi, integrasi dengan berbagai platform digital di Bank BRI seamless. Tapi kalau mobile_banking, QRIS di BNI Mobile Banking responsif dan gak pernah gagal, sat set bayarnya. Susah milihnya.",positive,0.9913318157196045,positif
sedang mempertimbangkan antara Bank BNI dan Bank Mandiri untuk KPR.,neutral,0.997768759727478,netral
"Menurutku, saat gajian, nomor antrian di Bank BCA sering error atau loncat-loncat super. Mending pindah ke Bank BRI aja kayaknya.",negative,0.9819438457489014,negatif
"Pengalaman pribadiku sih, Bank Mandiri overall bagus, tampilan Livin by Mandiri modern dan user-friendly, enak dilihat dan gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!, namun AC di kantor cabang Bank Mandiri kurang dingin, gerah nunggu.",positive,0.5690966248512268,campuran
"Layar atm bank bri jernih dan touchscreen-nya sensitif, beda cerita kalau fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu.",negative,0.992214024066925,positif
"Kalau boleh jujur, saat gajian, antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari sangat. Mending pindah ke Bank BRI aja kayaknya.",negative,0.8317593932151794,negatif
"Dari tadi pagi CS Bank BCA jam operasionalnya terbatas, gak 24 jam gila. Kecewa sama Bank BCA.",negative,0.9977541565895081,negatif
"Jujur, ATM Bank BRI mudah ditemukan di mana-mana, bahkan di kota kecil, sayangnya proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama luar biasa.",positive,0.8701648116111755,negatif
"Kesel banget sama Bank BCA, tadi kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",negative,0.9919638633728027,negatif
"Walaupun antre, pelayanan di teller bank mandiri efisien dan cepat, cuma keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",negative,0.995102047920227,negatif
"Belakangan jam operasional cabang Bank BCA terbatas, sulit pas hari kerja bener-bener. Kecewa sama Bank BCA.",negative,0.9976466298103333,negatif
"Kalau menurut saya, waktu mau bayar tagihan, petugas security Bank BRI kadang kurang ramah ke nasabah sangat. Mending pindah ke Bank BCA aja kayaknya.",negative,0.9708426594734192,positif
"Kalau dari segi investasi, SBN dan obligasi di Bank BRI pilihan investasinya beragam. Tapi kalau teknologi, integrasi dengan berbagai platform digital di Bank BNI seamless. Susah milihnya.",positive,0.6419404149055481,positif
"Tadi biaya administrasi invest di Bank BRI tinggi, potong return ekstrem. Kecewa sama Bank BRI.",negative,0.997543215751648,negatif
"Minta saran dong, antara Bank Mandiri dan Bank BCA mana yang lebih worth it?",neutral,0.6258466243743896,netral
"Sebagai yang buat anak kuliah, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9946674108505249,positif
"Jujur, Bank Mandiri overall bagus, satpam di Bank Mandiri sigap membantu nasabah yang kebingungan dan gak ada setoran awal minimum yang besar untuk buka tabungan di Bank Mandiri, beda cerita kalau jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja.",negative,0.6888355612754822,campuran
"Cs bank bca sabar banget jelasinnya, gak bikin bingung, meski keamanan area ATM Bank BRI kurang, sering ada orang mencurigakan.",positive,0.9423090815544128,positif
"Kalau menurut saya, Bank BNI overall bagus, fitur investasi di Bank BNI mudah dipahami pemula dan tampilan BNI Mobile Banking modern dan user-friendly, enak dilihat, tapi CS Bank BNI sering putus sambungan di tengah pembicaraan.",positive,0.9897475242614746,campuran
"Kalau dari segi promo, Bank BRI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Tapi kalau investasi, reksadana di Bank BCA performanya konsisten bagus. Susah milihnya.",positive,0.8709484338760376,positif
"Sebagai yang untuk usaha kecil, integrasi dengan berbagai platform digital di Bank BCA seamless. Bank BCA cocok banget buat kebutuhan saya.",positive,0.9943301677703857,positif
"Lagi compare Bank Mandiri vs Bank BNI, ada masukan?",neutral,0.9979815483093262,netral
"Terus terang, Bank Mandiri overall bagus, suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST dan fitur investasi di Bank Mandiri mudah dipahami pemula, akan tetapi data breach di Bank Mandiri beberapa waktu lalu bikin khawatir.",negative,0.8182989358901978,campuran
"Fitur cardless di livin by mandiri ngebantu banget pas dompet ketinggalan, akan tetapi kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",neutral,0.780246376991272,positif
"Pengalaman pribadiku sih, ketika lagi traveling, pernah ada kasus double charge di kartu kredit Bank BCA parah. Mending pindah ke Bank BRI aja kayaknya.",negative,0.6478724479675293,positif
