teks,target_bank,sentimen
"Pengalaman pribadiku sih, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
"Pemegang kartu debit bank bca sering dapat cashback di supermarket, di sisi lain notifikasi transaksi dari BNI Mobile Banking sering telat masuk, jadi was-was.",Bank BCA,positif
"Pemegang kartu debit bank bca sering dapat cashback di supermarket, di sisi lain notifikasi transaksi dari BNI Mobile Banking sering telat masuk, jadi was-was.",Bank BNI,negatif
"Suka banget sama Bank BTN, biaya admin bulanannya worth it dengan semua kemudahan yang didapat.",Bank BTN,positif
"Suka banget sama Bank BTN, proses verifikasi buka rekening Bank BTN via video call cepat dan mudah.",Bank BTN,positif
rekening Bank BNI saya gunakan khusus untuk tabungan.,Bank BNI,netral
Proses verifikasi buka rekening bank btn via video call cepat dan mudah. Kalau Bank BCA sih standar aja menurutku.,Bank BTN,positif
Proses verifikasi buka rekening bank btn via video call cepat dan mudah. Kalau Bank BCA sih standar aja menurutku.,Bank BCA,netral
"Buka rekening bank bni sekarang bisa full online, gak sampai 10 menit jadi. Kalau Bank Mandiri sih standar aja menurutku.",Bank BNI,positif
"Buka rekening bank bni sekarang bisa full online, gak sampai 10 menit jadi. Kalau Bank Mandiri sih standar aja menurutku.",Bank Mandiri,netral
"Suka banget sama Bank BCA, suka banget karena Bank BCA banyak promo transfer gratis via BI-FAST.",Bank BCA,positif
baru saja memindahkan rekening gaji saya ke Bank Mandiri.,Bank Mandiri,netral
"Menurutku, untuk Bank Mandiri, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil, di sisi lain aplikasi Livin by Mandiri sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank Mandiri,campuran
sedang mempertimbangkan antara Bank BTN dan Bank BNI untuk KPR.,Bank BTN,netral
"Menurutku, untuk Bank Mandiri, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah, sayangnya biaya transfer ke bank lain dari Bank Mandiri mahal, beda jauh sama yang lain.",Bank Mandiri,campuran
saya adalah nasabah Bank BTN sudah 5 tahun.,Bank BTN,netral
"Cicilan 0% dari bank mandiri ngebantu banget buat beli barang elektronik, beda cerita kalau proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",Bank Mandiri,positif
"Cicilan 0% dari bank mandiri ngebantu banget buat beli barang elektronik, beda cerita kalau proses blokir kartu Bank BCA kalau hilang ribet dan butuh waktu lama.",Bank BCA,negatif
menggunakan Bank BTN untuk keperluan bisnis dan transaksi harian.,Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BNI ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
"Atm bank bni jarang kosong uangnya, selalu terisi, sayangnya susah banget mau transfer pakai BTN Mobile, muter-muter terus menunya.",Bank BNI,positif
"Atm bank bni jarang kosong uangnya, selalu terisi, sayangnya susah banget mau transfer pakai BTN Mobile, muter-muter terus menunya.",Bank BTN,negatif
"Atm bank mandiri jarang kosong uangnya, selalu terisi, beda cerita kalau ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank Mandiri,positif
"Atm bank mandiri jarang kosong uangnya, selalu terisi, beda cerita kalau ATM Bank BCA sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BCA,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
sedang mempertimbangkan antara Bank BNI dan Bank Mandiri untuk KPR.,Bank BNI,netral
Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast. Kalau Bank BNI sih standar aja menurutku.,Bank Mandiri,positif
Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast. Kalau Bank BNI sih standar aja menurutku.,Bank BNI,netral
"Suka banget sama Bank Mandiri, walaupun antre, pelayanan di teller Bank Mandiri efisien dan cepat.",Bank Mandiri,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, tapi ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BNI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, tapi ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank Mandiri,negatif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank mandiri. Kalau Bank BTN sih standar aja menurutku.,Bank Mandiri,positif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank mandiri. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
"Kalau boleh jujur, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BNI,negatif
"Kalau boleh jujur, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
"Sejauh ini, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi. Beda banget sama Bank BCA yang lebih lancar.",Bank BTN,negatif
"Sejauh ini, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
"Kalau boleh jujur, agak kecewa sama Bank BNI, banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong.",Bank BNI,negatif
"Tampilan btn mobile modern dan user-friendly, enak dilihat. Kalau Bank Mandiri sih standar aja menurutku.",Bank BTN,positif
"Tampilan btn mobile modern dan user-friendly, enak dilihat. Kalau Bank Mandiri sih standar aja menurutku.",Bank Mandiri,netral
Pemegang kartu debit bank mandiri sering dapat cashback di supermarket. Kalau Bank BNI sih standar aja menurutku.,Bank Mandiri,positif
Pemegang kartu debit bank mandiri sering dapat cashback di supermarket. Kalau Bank BNI sih standar aja menurutku.,Bank BNI,netral
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, tapi keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, tapi keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",Bank BCA,negatif
"Suka banget sama Bank BTN, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BTN.",Bank BTN,positif
baru saja memindahkan rekening gaji saya ke Bank Mandiri.,Bank Mandiri,netral
baru saja memindahkan rekening gaji saya ke Bank BCA.,Bank BCA,netral
"Sejauh ini, agak kecewa sama Bank BTN, CS di social media Bank BTN balasnya lama dan sering template jawabannya.",Bank BTN,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BNI ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
"Suka banget sama Bank Mandiri, suka banget karena Bank Mandiri banyak promo transfer gratis via BI-FAST.",Bank Mandiri,positif
"Jujur, untuk Bank BNI, suka banget karena Bank BNI banyak promo transfer gratis via BI-FAST, padahal ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BNI,campuran
"Pengalaman pribadiku sih, agak kecewa sama Bank BCA, susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BCA,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BCA ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
sedang mempertimbangkan antara Bank BCA dan Bank Mandiri untuk KPR.,Bank BCA,netral
saya punya rekening di Bank BNI dan juga di Bank Mandiri.,Bank BNI,netral
sedang mempertimbangkan antara Bank BNI dan Bank BCA untuk KPR.,Bank BNI,netral
"Jaringan atm bank mandiri sangat luas, jadi gampang tarik tunai. Kalau Bank BNI sih standar aja menurutku.",Bank Mandiri,positif
"Jaringan atm bank mandiri sangat luas, jadi gampang tarik tunai. Kalau Bank BNI sih standar aja menurutku.",Bank BNI,netral
menggunakan Bank Mandiri untuk keperluan bisnis dan transaksi harian.,Bank Mandiri,netral
"Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast, beda cerita kalau banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong.",Bank Mandiri,positif
"Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast, beda cerita kalau banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong.",Bank BNI,negatif
"Kalau boleh jujur, susah banget mau transfer pakai myBCA, muter-muter terus menunya. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BCA,negatif
"Kalau boleh jujur, susah banget mau transfer pakai myBCA, muter-muter terus menunya. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
saya punya rekening di Bank BNI dan juga di Bank BCA.,Bank BNI,netral
Pemegang kartu debit bank mandiri sering dapat cashback di supermarket. Kalau Bank BNI sih standar aja menurutku.,Bank Mandiri,positif
Pemegang kartu debit bank mandiri sering dapat cashback di supermarket. Kalau Bank BNI sih standar aja menurutku.,Bank BNI,netral
sedang mempertimbangkan antara Bank BNI dan Bank BCA untuk KPR.,Bank BNI,netral
"Qris di mybca responsif dan gak pernah gagal, sat set bayarnya. Kalau Bank Mandiri sih standar aja menurutku.",Bank BCA,positif
"Qris di mybca responsif dan gak pernah gagal, sat set bayarnya. Kalau Bank Mandiri sih standar aja menurutku.",Bank Mandiri,netral
menggunakan Bank BCA untuk keperluan bisnis dan transaksi harian.,Bank BCA,netral
menggunakan Bank Mandiri untuk keperluan bisnis dan transaksi harian.,Bank Mandiri,netral
"Kalau boleh jujur, biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank BNI yang lebih lancar.",Bank Mandiri,negatif
"Kalau boleh jujur, biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
baru saja memindahkan rekening gaji saya ke Bank BTN.,Bank BTN,netral
saya punya rekening di Bank BTN dan juga di Bank BNI.,Bank BTN,netral
"Menurutku, untuk Bank Mandiri, sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, tapi susah banget nyari ATM Bank Mandiri di daerah saya, harus pergi jauh.",Bank Mandiri,campuran
"Jujur, sempat khawatir dengan kasus skimming di Bank BTN, jadi takut nabung banyak. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BTN,negatif
"Jujur, sempat khawatir dengan kasus skimming di Bank BTN, jadi takut nabung banyak. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
"Transfer pakai mybca anti ribet, prosesnya cepat dan simpel, beda cerita kalau update BNI Mobile Banking bukannya makin bagus malah makin banyak bug.",Bank BCA,positif
"Transfer pakai mybca anti ribet, prosesnya cepat dan simpel, beda cerita kalau update BNI Mobile Banking bukannya makin bagus malah makin banyak bug.",Bank BNI,negatif
"Menurutku, keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising. Beda banget sama Bank BTN yang lebih lancar.",Bank BNI,negatif
"Menurutku, keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
"Atm bank bni jarang kosong uangnya, selalu terisi. Kalau Bank Mandiri sih standar aja menurutku.",Bank BNI,positif
"Atm bank bni jarang kosong uangnya, selalu terisi. Kalau Bank Mandiri sih standar aja menurutku.",Bank Mandiri,netral
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
"Walaupun antre, pelayanan di teller bank bni efisien dan cepat, beda cerita kalau ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BNI,positif
"Walaupun antre, pelayanan di teller bank bni efisien dan cepat, beda cerita kalau ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank Mandiri,negatif
saya adalah nasabah Bank BTN sudah 5 tahun.,Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank Mandiri ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank Mandiri ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
rekening Bank BNI saya gunakan khusus untuk tabungan.,Bank BNI,netral
"Atm bank mandiri jarang kosong uangnya, selalu terisi, padahal aplikasi BTN Mobile sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank Mandiri,positif
"Atm bank mandiri jarang kosong uangnya, selalu terisi, padahal aplikasi BTN Mobile sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BTN,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BCA ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
baru saja memindahkan rekening gaji saya ke Bank Mandiri.,Bank Mandiri,netral
menggunakan Bank Mandiri untuk keperluan bisnis dan transaksi harian.,Bank Mandiri,netral
saya adalah nasabah Bank BTN sudah 5 tahun.,Bank BTN,netral
"Menurutku, telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu. Beda banget sama Bank BNI yang lebih lancar.",Bank Mandiri,negatif
"Menurutku, telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
"Suka banget sama Bank BNI, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B.",Bank BNI,positif
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
"Sering dapat promo menarik dari kartu kredit bank bni, diskonnya lumayan. Kalau Bank BCA sih standar aja menurutku.",Bank BNI,positif
"Sering dapat promo menarik dari kartu kredit bank bni, diskonnya lumayan. Kalau Bank BCA sih standar aja menurutku.",Bank BCA,netral
"Pengalaman pribadiku sih, agak kecewa sama Bank BTN, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BTN,negatif
"Kalau boleh jujur, notifikasi transaksi dari BNI Mobile Banking sering telat masuk, jadi was-was. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BNI,negatif
"Kalau boleh jujur, notifikasi transaksi dari BNI Mobile Banking sering telat masuk, jadi was-was. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
sedang mempertimbangkan antara Bank BNI dan Bank Mandiri untuk KPR.,Bank BNI,netral
"Suka banget sama Bank Mandiri, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi.",Bank Mandiri,positif
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bni, beda cerita kalau sempat khawatir dengan kasus skimming di Bank BTN, jadi takut nabung banyak.",Bank BNI,positif
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bni, beda cerita kalau sempat khawatir dengan kasus skimming di Bank BTN, jadi takut nabung banyak.",Bank BTN,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BCA ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
"Sejauh ini, agak kecewa sama Bank BNI, keamanan data di Bank BNI perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,negatif
"Menurutku, untuk Bank BTN, sering dapat promo menarik dari kartu kredit Bank BTN, diskonnya lumayan, tapi ATM Bank BTN sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BTN,campuran
saya adalah nasabah Bank Mandiri sudah 5 tahun.,Bank Mandiri,netral
saya adalah nasabah Bank BTN sudah 5 tahun.,Bank BTN,netral
"Kalau boleh jujur, agak kecewa sama Bank BNI, notifikasi transaksi dari BNI Mobile Banking sering telat masuk, jadi was-was.",Bank BNI,negatif
saya punya rekening di Bank BTN dan juga di Bank Mandiri.,Bank BTN,netral
saya adalah nasabah Bank Mandiri sudah 5 tahun.,Bank Mandiri,netral
"Atm bank btn jarang kosong uangnya, selalu terisi, tapi BNI Mobile Banking lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BTN,positif
"Atm bank btn jarang kosong uangnya, selalu terisi, tapi BNI Mobile Banking lemot banget kalau dipakai pas jam sibuk, loadingnya lama.",Bank BNI,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
"Sejauh ini, untuk Bank BCA, biaya admin Bank BCA cukup terjangkau, sesuai dengan layanannya, sayangnya sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BCA,campuran
"Kalau boleh jujur, agak kecewa sama Bank Mandiri, layar sentuh di ATM Bank Mandiri sering tidak responsif.",Bank Mandiri,negatif
"Suka banget sama Bank BTN, ATM Bank BTN jarang kosong uangnya, selalu terisi.",Bank BTN,positif
